6634	3.4339665303262676
2625	2.8634473332538652
15	2.2351502524456666
2398	2.110867990663029
4037	2.049311536403047
5412	1.938614302153182
4335	1.8516371996177985
6946	1.7748724300758723
1297	1.7048707758995012
2066	1.6559763756092634
7553	1.641816752338975
7632	1.5835186856125438
3089	1.575351824089515
2328	1.5695564279430005
8042	1.5630897534092636
4191	1.562547761124238
7092	1.4943746966197973
3352	1.4442099086612576
762	1.4381275718119595
5254	1.4353861470234028
737	1.4227327020491316
4875	1.4215644573298278
6832	1.4094849581904294
7620	1.404812268811095
4712	1.3800889158895544
4735	1.353124770920795
8163	1.3357591893996257
3456	1.3191008100324049
1211	1.308308271365717
993	1.2455706206019739
2657	1.220877131013265
2565	1.2170670615586625
1549	1.2045346899983544
4828	1.1917578547989789
2746	1.1888522651844264
3084	1.1738736068413214
3459	1.1648753279724562
4310	1.162490383501784
271	1.1555128647386914
2535	1.154803493041129
3334	1.1501500137893315
4400	1.1413488165935124
5233	1.1353192848307325
5423	1.107075058621254
5484	1.090503608066726
5123	1.0862493075717747
2654	1.0854146451486246
3117	1.080633835190094
5079	1.0793360758508934
5404	1.063932786253763
3562	1.0628200951216025
28	1.0625587335684534
3898	1.061329503920871
2237	1.0474379283052297
5210	1.03980714916156
2859	1.0338679126547892
3897	1.0306840042783707
4110	1.0001574610245518
3976	0.9848796026068071
6914	0.9836113760546673
7699	0.9805224516202751
1633	0.9784238277677667
922	0.9760272116970652
5459	0.9753992630419989
1031	0.9681313306222378
1026	0.9651960962958923
282	0.956638317091723
2958	0.954089691720154
2651	0.9524781211446974
4666	0.9499784174820272
1638	0.9499294681185952
4661	0.9482461803224125
1754	0.9382910306438499
3568	0.9292826251301516
2323	0.9224841141512886
3238	0.9162461760723202
7809	0.9116572798059848
4536	0.8969789145536299
3443	0.8934863933683049
5563	0.8842805241069271
7862	0.8821240290459768
3537	0.879530908275153
5022	0.8689477226208212
4071	0.8684745486196773
3034	0.860969861591974
2485	0.8595777534728967
2576	0.8524326010017461
3962	0.8503960161661227
299	0.8503186090916416
4531	0.847919056791209
1726	0.8468252715404228
35	0.8388942168705894
3026	0.8361405987365562
214	0.8348118282325346
7890	0.8334300019346598
3615	0.8318549902233264
4983	0.8230712459961578
2871	0.8205670613671112
5179	0.8183049321256176
8294	0.8179951699233117
1186	0.8174187716822865
7961	0.8140139364037764
7414	0.8137754369499709
6414	0.810800570199941
4798	0.8073979616997373
6006	0.8065314188686447
3005	0.8062489755143175
6784	0.8041909557488747
3755	0.8014455952864633
4981	0.7979227972521834
5605	0.7971720432336873
6334	0.7952337955134092
3140	0.7951633010546009
2256	0.7935173778575978
7882	0.7922177223020255
2117	0.7905743933424679
3873	0.7903259527056218
5800	0.7881206655308878
3498	0.7867355781324585
4256	0.785935280898319
7021	0.7795007738390153
2594	0.7787625565269218
2504	0.7763345635529811
8293	0.774826468230496
56	0.7745909089450964
2585	0.7725492196405985
5543	0.7644901605083586
3439	0.7635627625230762
825	0.7623950526432139
4011	0.7623051093755043
6560	0.7591720010582373
2643	0.7554500287493116
2210	0.7518867241764693
2516	0.7506760646451247
600	0.7473734040241121
6004	0.7468074996978465
3192	0.7439716444713934
407	0.7390143757930951
3130	0.7383450537926365
8295	0.7375447588151297
3321	0.734868817883047
3394	0.7304921283206426
3024	0.7286050723010369
5020	0.7253611437542256
7214	0.7241166247692217
2470	0.723024298007677
5002	0.7218982297621019
4709	0.7200702319683737
1842	0.7200216577963535
3260	0.7194438138883968
1453	0.7193381973982989
2877	0.7192999948318572
86	0.716927556874369
4796	0.7138352690824626
2790	0.7132664406076863
5200	0.7131660016585434
6299	0.7101533710572268
3454	0.7088963818058917
4510	0.707668483607959
1982	0.7067569363272784
7649	0.7061009959956293
7908	0.7043019739730048
6774	0.7032183644067653
4827	0.7031867331521557
2653	0.6976166384145287
5596	0.6970500398731645
974	0.6923334260665892
5226	0.6911917691760018
3892	0.6892999073147598
2508	0.6875814493005451
6555	0.6867444604903379
5524	0.6860194119795116
6980	0.6830670562844258
2619	0.6824558266859734
665	0.6813555870371749
3650	0.6805214531294623
5839	0.6798432575474328
5806	0.6782614991350276
7839	0.6777235859553548
4687	0.6770335920505418
3643	0.6758518673992998
4099	0.6743740271392085
6979	0.6714479249476142
3010	0.670133529690359
644	0.670122388403992
